--0.0--i.e.-0/246158056----time (s)-0.0
--0.5764588911118148--i.e.-141900000/246158056----time (s)-9310.87
--0.5766620126379288--i.e.-141950000/246158056----time (s)-9314.01
--0.576865134164043--i.e.-142000000/246158056----time (s)-9317.06
--0.5770682556901571--i.e.-142050000/246158056----time (s)-9320.16
--0.5772713772162712--i.e.-142100000/246158056----time (s)-9323.44
--0.5774744987423852--i.e.-142150000/246158056----time (s)-9326.82
--0.5776776202684993--i.e.-142200000/246158056----time (s)-9330.41
--0.5778807417946135--i.e.-142250000/246158056----time (s)-9333.92
--0.5780838633207276--i.e.-142300000/246158056----time (s)-9337.35
--0.5782869848468417--i.e.-142350000/246158056----time (s)-9340.24
--0.5784901063729557--i.e.-142400000/246158056----time (s)-9343.28
--0.5786932278990699--i.e.-142450000/246158056----time (s)-9346.52
--0.578896349425184--i.e.-142500000/246158056----time (s)-9349.83
--0.5790994709512981--i.e.-142550000/246158056----time (s)-9353.06
--0.5793025924774121--i.e.-142600000/246158056----time (s)-9356.32
--0.5795057140035262--i.e.-142650000/246158056----time (s)-9359.59
--0.5797088355296404--i.e.-142700000/246158056----time (s)-9362.7
--0.5799119570557545--i.e.-142750000/246158056----time (s)-9365.76
--0.5801150785818685--i.e.-142800000/246158056----time (s)-9368.97
--0.5803182001079826--i.e.-142850000/246158056----time (s)-9372.2
--0.5805213216340968--i.e.-142900000/246158056----time (s)-9375.58
--0.5807244431602109--i.e.-142950000/246158056----time (s)-9378.78
--0.580927564686325--i.e.-143000000/246158056----time (s)-9382.03
--0.581130686212439--i.e.-143050000/246158056----time (s)-9385.12
--0.5813338077385531--i.e.-143100000/246158056----time (s)-9388.21
--0.5815369292646673--i.e.-143150000/246158056----time (s)-9391.55
--0.5817400507907814--i.e.-143200000/246158056----time (s)-9394.68
--0.5819431723168954--i.e.-143250000/246158056----time (s)-9398.04
--0.5821462938430095--i.e.-143300000/246158056----time (s)-9401.12
--0.5823494153691237--i.e.-143350000/246158056----time (s)-9404.3
--0.5825525368952378--i.e.-143400000/246158056----time (s)-9407.43
--0.5827556584213518--i.e.-143450000/246158056----time (s)-9411.12
--0.5829587799474659--i.e.-143500000/246158056----time (s)-9414.54
--0.58316190147358--i.e.-143550000/246158056----time (s)-9417.73
--0.5833650229996942--i.e.-143600000/246158056----time (s)-9421.17
--0.5835681445258083--i.e.-143650000/246158056----time (s)-9424.39
--0.5837712660519223--i.e.-143700000/246158056----time (s)-9427.68
--0.5839743875780364--i.e.-143750000/246158056----time (s)-9431.05
--0.5841775091041506--i.e.-143800000/246158056----time (s)-9434.32
--0.5843806306302647--i.e.-143850000/246158056----time (s)-9437.38
--0.5845837521563787--i.e.-143900000/246158056----time (s)-9440.62
--0.5847868736824928--i.e.-143950000/246158056----time (s)-9443.85
--0.584989995208607--i.e.-144000000/246158056----time (s)-9447.06
--0.5851931167347211--i.e.-144050000/246158056----time (s)-9450.31
--0.5853962382608351--i.e.-144100000/246158056----time (s)-9453.63
--0.5855993597869492--i.e.-144150000/246158056----time (s)-9456.85
--0.5858024813130633--i.e.-144200000/246158056----time (s)-9460.13
--0.5860056028391775--i.e.-144250000/246158056----time (s)-9463.5
--0.5862087243652916--i.e.-144300000/246158056----time (s)-9467.16
--0.5864118458914056--i.e.-144350000/246158056----time (s)-9470.48
--0.5866149674175197--i.e.-144400000/246158056----time (s)-9474.31
--0.5868180889436339--i.e.-144450000/246158056----time (s)-9477.32
--0.587021210469748--i.e.-144500000/246158056----time (s)-9480.55
--0.587224331995862--i.e.-144550000/246158056----time (s)-9483.73
--0.5874274535219761--i.e.-144600000/246158056----time (s)-9486.74
--0.5876305750480902--i.e.-144650000/246158056----time (s)-9489.83
--0.5878336965742044--i.e.-144700000/246158056----time (s)-9492.9
--0.5880368181003185--i.e.-144750000/246158056----time (s)-9496.2
--0.5882399396264325--i.e.-144800000/246158056----time (s)-9499.22
--0.5884430611525466--i.e.-144850000/246158056----time (s)-9502.57
--0.5886461826786608--i.e.-144900000/246158056----time (s)-9505.83
--0.5888493042047749--i.e.-144950000/246158056----time (s)-9509.18
--0.5890524257308889--i.e.-145000000/246158056----time (s)-9512.66
--0.589255547257003--i.e.-145050000/246158056----time (s)-9515.9
--0.5894586687831171--i.e.-145100000/246158056----time (s)-9519.16
--0.5896617903092313--i.e.-145150000/246158056----time (s)-9522.52
--0.5898649118353453--i.e.-145200000/246158056----time (s)-9525.43
--0.5900680333614594--i.e.-145250000/246158056----time (s)-9528.76
--0.5902711548875735--i.e.-145300000/246158056----time (s)-9531.94
--0.5904742764136877--i.e.-145350000/246158056----time (s)-9535.3
--0.5906773979398018--i.e.-145400000/246158056----time (s)-9538.6
--0.5908805194659158--i.e.-145450000/246158056----time (s)-9541.72
--0.5910836409920299--i.e.-145500000/246158056----time (s)-9544.85
--0.591286762518144--i.e.-145550000/246158056----time (s)-9548.16
--0.5914898840442582--i.e.-145600000/246158056----time (s)-9551.57
--0.5916930055703722--i.e.-145650000/246158056----time (s)-9554.89
--0.5918961270964863--i.e.-145700000/246158056----time (s)-9558.31
--0.5920992486226004--i.e.-145750000/246158056----time (s)-9561.49
--0.5923023701487146--i.e.-145800000/246158056----time (s)-9564.77
--0.5925054916748286--i.e.-145850000/246158056----time (s)-9568.01
--0.5927086132009427--i.e.-145900000/246158056----time (s)-9571.24
--0.5929117347270568--i.e.-145950000/246158056----time (s)-9574.31
--0.593114856253171--i.e.-146000000/246158056----time (s)-9577.3
--0.5933179777792851--i.e.-146050000/246158056----time (s)-9580.57
--0.5935210993053991--i.e.-146100000/246158056----time (s)-9583.69
--0.5937242208315132--i.e.-146150000/246158056----time (s)-9586.93
--0.5939273423576273--i.e.-146200000/246158056----time (s)-9590.27
--0.5941304638837415--i.e.-146250000/246158056----time (s)-9593.44
--0.5943335854098555--i.e.-146300000/246158056----time (s)-9596.55
--0.5945367069359696--i.e.-146350000/246158056----time (s)-9599.86
--0.5947398284620837--i.e.-146400000/246158056----time (s)-9603.15
--0.5949429499881979--i.e.-146450000/246158056----time (s)-9606.52
--0.595146071514312--i.e.-146500000/246158056----time (s)-9609.8
--0.595349193040426--i.e.-146550000/246158056----time (s)-9613.3
--0.5955523145665401--i.e.-146600000/246158056----time (s)-9616.54
--0.5957554360926542--i.e.-146650000/246158056----time (s)-9619.73
--0.5959585576187684--i.e.-146700000/246158056----time (s)-9622.98
--0.5961616791448824--i.e.-146750000/246158056----time (s)-9625.99
--0.5963648006709965--i.e.-146800000/246158056----time (s)-9629.07
--0.5965679221971106--i.e.-146850000/246158056----time (s)-9632.09
--0.5967710437232248--i.e.-146900000/246158056----time (s)-9635.34
--0.5969741652493388--i.e.-146950000/246158056----time (s)-9638.77
--0.5971772867754529--i.e.-147000000/246158056----time (s)-9641.7
--0.597380408301567--i.e.-147050000/246158056----time (s)-9644.9
--0.5975835298276811--i.e.-147100000/246158056----time (s)-9647.77
--0.5977866513537953--i.e.-147150000/246158056----time (s)-9651.05
--0.5979897728799093--i.e.-147200000/246158056----time (s)-9654.21
--0.5981928944060234--i.e.-147250000/246158056----time (s)-9657.21
--0.5983960159321375--i.e.-147300000/246158056----time (s)-9660.25
--0.5985991374582517--i.e.-147350000/246158056----time (s)-9663.47
--0.5988022589843657--i.e.-147400000/246158056----time (s)-9666.53
--0.5990053805104798--i.e.-147450000/246158056----time (s)-9669.97
--0.5992085020365939--i.e.-147500000/246158056----time (s)-9673.14
--0.599411623562708--i.e.-147550000/246158056----time (s)-9676.17
--0.5996147450888221--i.e.-147600000/246158056----time (s)-9678.99
--0.5998178666149362--i.e.-147650000/246158056----time (s)-9682.25
--0.6000209881410503--i.e.-147700000/246158056----time (s)-9685.62
--0.6002241096671644--i.e.-147750000/246158056----time (s)-9688.76
--0.6004272311932786--i.e.-147800000/246158056----time (s)-9691.96
--0.6006303527193926--i.e.-147850000/246158056----time (s)-9695.28
--0.6008334742455067--i.e.-147900000/246158056----time (s)-9698.7
--0.6010365957716208--i.e.-147950000/246158056----time (s)-9701.74
--0.601239717297735--i.e.-148000000/246158056----time (s)-9704.85
--0.601442838823849--i.e.-148050000/246158056----time (s)-9708.17
--0.6016459603499631--i.e.-148100000/246158056----time (s)-9711.44
--0.6018490818760772--i.e.-148150000/246158056----time (s)-9714.75
--0.6020522034021913--i.e.-148200000/246158056----time (s)-9717.94
--0.6022553249283055--i.e.-148250000/246158056----time (s)-9721.15
--0.6024584464544195--i.e.-148300000/246158056----time (s)-9724.44
--0.6026615679805336--i.e.-148350000/246158056----time (s)-9727.86
--0.6028646895066477--i.e.-148400000/246158056----time (s)-9730.97
--0.6030678110327619--i.e.-148450000/246158056----time (s)-9733.94
--0.6032709325588759--i.e.-148500000/246158056----time (s)-9736.99
--0.60347405408499--i.e.-148550000/246158056----time (s)-9740.53
--0.6036771756111041--i.e.-148600000/246158056----time (s)-9743.76
--0.6038802971372182--i.e.-148650000/246158056----time (s)-9746.82
--0.6040834186633323--i.e.-148700000/246158056----time (s)-9750.12
--0.6042865401894464--i.e.-148750000/246158056----time (s)-9753.35
--0.6044896617155605--i.e.-148800000/246158056----time (s)-9756.67
--0.6046927832416746--i.e.-148850000/246158056----time (s)-9759.82
--0.6048959047677888--i.e.-148900000/246158056----time (s)-9763.03
--0.6050990262939028--i.e.-148950000/246158056----time (s)-9766.22
--0.6053021478200169--i.e.-149000000/246158056----time (s)-9769.34
--0.605505269346131--i.e.-149050000/246158056----time (s)-9772.55
--0.6057083908722452--i.e.-149100000/246158056----time (s)-9775.62
--0.6059115123983592--i.e.-149150000/246158056----time (s)-9778.99
--0.6061146339244733--i.e.-149200000/246158056----time (s)-9782.12
--0.6063177554505874--i.e.-149250000/246158056----time (s)-9785.23
--0.6065208769767015--i.e.-149300000/246158056----time (s)-9788.57
--0.6067239985028156--i.e.-149350000/246158056----time (s)-9792.64
--0.6069271200289297--i.e.-149400000/246158056----time (s)-9795.78
--0.6071302415550438--i.e.-149450000/246158056----time (s)-9799.07
--0.6073333630811579--i.e.-149500000/246158056----time (s)-9802.47
--0.607536484607272--i.e.-149550000/246158056----time (s)-9805.68
--0.6077396061333861--i.e.-149600000/246158056----time (s)-9809.03
--0.6079427276595002--i.e.-149650000/246158056----time (s)-9812.07
--0.6081458491856143--i.e.-149700000/246158056----time (s)-9815.21
--0.6083489707117284--i.e.-149750000/246158056----time (s)-9818.43
--0.6085520922378425--i.e.-149800000/246158056----time (s)-9821.56
--0.6087552137639566--i.e.-149850000/246158056----time (s)-9824.6
--0.6089583352900707--i.e.-149900000/246158056----time (s)-9827.77
--0.6091614568161848--i.e.-149950000/246158056----time (s)-9830.97
--0.6093645783422988--i.e.-150000000/246158056----time (s)-9834.04
--0.609567699868413--i.e.-150050000/246158056----time (s)-9837.33
--0.6097708213945271--i.e.-150100000/246158056----time (s)-9840.64
--0.6099739429206412--i.e.-150150000/246158056----time (s)-9843.77
--0.6101770644467553--i.e.-150200000/246158056----time (s)-9846.88
--0.6103801859728694--i.e.-150250000/246158056----time (s)-9850.07
--0.6105833074989835--i.e.-150300000/246158056----time (s)-9853.5
--0.6107864290250976--i.e.-150350000/246158056----time (s)-9856.62
--0.6109895505512117--i.e.-150400000/246158056----time (s)-9859.86
--0.6111926720773257--i.e.-150450000/246158056----time (s)-9862.86
--0.6113957936034399--i.e.-150500000/246158056----time (s)-9865.99
--0.611598915129554--i.e.-150550000/246158056----time (s)-9869.23
--0.6118020366556681--i.e.-150600000/246158056----time (s)-9872.35
--0.6120051581817822--i.e.-150650000/246158056----time (s)-9875.74
--0.6122082797078963--i.e.-150700000/246158056----time (s)-9878.85
--0.6124114012340104--i.e.-150750000/246158056----time (s)-9882.08
--0.6126145227601245--i.e.-150800000/246158056----time (s)-9885.24
--0.6128176442862386--i.e.-150850000/246158056----time (s)-9888.58
--0.6130207658123527--i.e.-150900000/246158056----time (s)-9891.82
--0.6132238873384668--i.e.-150950000/246158056----time (s)-9895.06
--0.6134270088645809--i.e.-151000000/246158056----time (s)-9898.49
--0.613630130390695--i.e.-151050000/246158056----time (s)-9901.53
--0.613833251916809--i.e.-151100000/246158056----time (s)-9904.64
--0.6140363734429232--i.e.-151150000/246158056----time (s)-9907.94
--0.6142394949690373--i.e.-151200000/246158056----time (s)-9911.0
--0.6144426164951514--i.e.-151250000/246158056----time (s)-9914.1
--0.6146457380212655--i.e.-151300000/246158056----time (s)-9917.58
--0.6148488595473796--i.e.-151350000/246158056----time (s)-9920.79
--0.6150519810734937--i.e.-151400000/246158056----time (s)-9923.74
--0.6152551025996078--i.e.-151450000/246158056----time (s)-9926.76
--0.6154582241257219--i.e.-151500000/246158056----time (s)-9930.05
--0.615661345651836--i.e.-151550000/246158056----time (s)-9933.24
--0.6158644671779501--i.e.-151600000/246158056----time (s)-9936.46
--0.6160675887040642--i.e.-151650000/246158056----time (s)-9939.46
--0.6162707102301783--i.e.-151700000/246158056----time (s)-9942.86
--0.6164738317562923--i.e.-151750000/246158056----time (s)-9946.04
--0.6166769532824065--i.e.-151800000/246158056----time (s)-9949.36
--0.6168800748085206--i.e.-151850000/246158056----time (s)-9952.35
--0.6170831963346347--i.e.-151900000/246158056----time (s)-9955.77
--0.6172863178607488--i.e.-151950000/246158056----time (s)-9958.8
--0.6174894393868628--i.e.-152000000/246158056----time (s)-9961.93
--0.617692560912977--i.e.-152050000/246158056----time (s)-9965.01
--0.6178956824390911--i.e.-152100000/246158056----time (s)-9968.09
--0.6180988039652052--i.e.-152150000/246158056----time (s)-9971.31
--0.6183019254913192--i.e.-152200000/246158056----time (s)-9974.32
--0.6185050470174334--i.e.-152250000/246158056----time (s)-9978.08
--0.6187081685435475--i.e.-152300000/246158056----time (s)-9981.06
--0.6189112900696616--i.e.-152350000/246158056----time (s)-9984.11
--0.6191144115957757--i.e.-152400000/246158056----time (s)-9987.3
--0.6193175331218898--i.e.-152450000/246158056----time (s)-9990.48
--0.6195206546480039--i.e.-152500000/246158056----time (s)-9993.43
--0.619723776174118--i.e.-152550000/246158056----time (s)-9996.51
--0.6199268977002321--i.e.-152600000/246158056----time (s)-9999.7
--0.6201300192263461--i.e.-152650000/246158056----time (s)-10003.06
--0.6203331407524603--i.e.-152700000/246158056----time (s)-10006.49
--0.6205362622785744--i.e.-152750000/246158056----time (s)-10009.65
--0.6207393838046885--i.e.-152800000/246158056----time (s)-10012.74
--0.6209425053308025--i.e.-152850000/246158056----time (s)-10015.77
--0.6211456268569167--i.e.-152900000/246158056----time (s)-10018.86
--0.6213487483830308--i.e.-152950000/246158056----time (s)-10021.92
--0.6215518699091449--i.e.-153000000/246158056----time (s)-10025.32
--0.621754991435259--i.e.-153050000/246158056----time (s)-10028.31
--0.621958112961373--i.e.-153100000/246158056----time (s)-10031.42
--0.6221612344874872--i.e.-153150000/246158056----time (s)-10034.6
--0.6223643560136013--i.e.-153200000/246158056----time (s)-10037.7
--0.6225674775397154--i.e.-153250000/246158056----time (s)-10040.78
--0.6227705990658294--i.e.-153300000/246158056----time (s)-10043.81
--0.6229737205919436--i.e.-153350000/246158056----time (s)-10046.63
--0.6231768421180577--i.e.-153400000/246158056----time (s)-10050.08
--0.6233799636441718--i.e.-153450000/246158056----time (s)-10052.98
--0.6235830851702858--i.e.-153500000/246158056----time (s)-10056.32
--0.6237862066964--i.e.-153550000/246158056----time (s)-10059.65
--0.6239893282225141--i.e.-153600000/246158056----time (s)-10062.88
--0.6241924497486282--i.e.-153650000/246158056----time (s)-10066.1
--0.6243955712747423--i.e.-153700000/246158056----time (s)-10069.27
--0.6245986928008563--i.e.-153750000/246158056----time (s)-10072.5
--0.6248018143269705--i.e.-153800000/246158056----time (s)-10075.82
--0.6250049358530846--i.e.-153850000/246158056----time (s)-10078.74
--0.6252080573791987--i.e.-153900000/246158056----time (s)-10082.32
--0.6254111789053127--i.e.-153950000/246158056----time (s)-10085.46
--0.6256143004314269--i.e.-154000000/246158056----time (s)-10088.82
--0.625817421957541--i.e.-154050000/246158056----time (s)-10092.44
--0.6260205434836551--i.e.-154100000/246158056----time (s)-10095.45
--0.6262236650097692--i.e.-154150000/246158056----time (s)-10098.51
--0.6264267865358832--i.e.-154200000/246158056----time (s)-10101.33
--0.6266299080619974--i.e.-154250000/246158056----time (s)-10104.47
--0.6268330295881115--i.e.-154300000/246158056----time (s)-10107.57
